,Date,Open,High,Low,Close,Adj. Close,Change,Volume
242,2024-02-20,400,400,400,400,400,-,10
243,2024-01-19,400,400,400,400,400,-,70
244,2023-06-07,400,400,400,400,400,-,20
245,2022-12-01,400,400,400,400,400,-,10
246,2022-08-22,400,400,400,400,400,-,10
247,2022-07-19,400,400,400,400,400,-,50
248,2022-06-14,400,400,400,400,400,-,10
249,2022-03-09,400,400,400,400,400,-,10
250,2022-02-25,400,400,400,400,400,-,10
251,2021-06-29,400,400,400,400,400,-,10
252,2021-05-12,400,400,400,400,400,-,10
253,2021-04-20,400,400,400,400,400,-,10
254,2020-07-23,400,400,400,400,400,-,10
255,2020-07-21,400,400,400,400,400,-,275
256,2020-07-20,400,400,400,400,400,-,2720
257,2019-09-27,400,400,400,400,400,-,1570
258,2018-09-20,400,400,400,400,400,-,3720
259,2018-06-22,400,400,400,400,400,-,5
260,2018-06-21,400,400,400,400,400,-,2440
261,2018-06-18,400,400,395,400,400,-,13470
262,2018-02-05,383,383,383,400,383,-,-
263,2018-02-02,383,383,383,400,383,-,-
264,2018-02-01,383,383,383,400,383,-,-
265,2017-11-27,383,400,400,400,383,-,1040
266,2017-10-03,383,400,400,400,383,-,4100
267,2017-08-28,383,400,400,400,383,-,17000
268,2017-08-16,383,400,400,400,383,-,14
269,2017-08-10,383,400,400,400,383,-,90
270,2017-08-04,383,400,400,400,383,-,3955
271,2017-06-30,383,400,400,400,383,-,985
272,2017-06-07,383,400,400,400,383,-,240
273,2017-05-31,383,400,400,400,383,-,5896
274,2017-05-19,383,400,400,400,383,-,1980
275,2017-03-07,383,400,400,400,383,-,1260
276,2017-02-01,383,400,400,400,383,-,7380
277,2016-12-22,383,400,400,400,383,-,3600
278,2016-10-21,383,400,400,400,383,-,7690
279,2016-10-13,383,383,383,400,383,-,-
280,2016-10-12,383,383,383,400,383,-,-
281,2016-10-11,383,383,383,400,383,-,-
282,2016-10-10,383,383,383,400,383,-,-
283,2016-10-07,383,383,383,400,383,-,-
284,2016-10-06,383,383,383,400,383,-,-
285,2016-10-05,383,383,383,400,383,-,-
286,2016-10-04,383,383,383,400,383,-,-
287,2016-10-03,383,383,383,400,383,-,-
288,2016-09-30,383,383,383,400,383,-,-
289,2016-09-29,383,383,383,400,383,-,-
290,2016-09-28,383,383,383,400,383,-,-
291,2016-09-27,383,383,383,400,383,-,-
292,2016-09-26,383,383,383,400,383,-,-
293,2016-09-23,383,383,383,400,383,-,-
294,2016-09-22,383,383,383,400,383,-,-
295,2016-09-21,383,383,383,400,383,-,-
296,2016-09-20,383,383,383,400,383,-,-
297,2016-09-19,383,383,383,400,383,-,-
298,2016-09-16,383,383,383,400,383,-,-
299,2016-09-15,383,383,383,400,383,-,-
300,2016-09-14,383,383,383,400,383,-,-
301,2016-09-13,383,383,383,400,383,-,-
302,2016-09-09,383,383,383,400,383,-,-
303,2016-09-08,383,383,383,400,383,-,-
304,2016-09-07,383,383,383,400,383,-,-
305,2016-09-06,383,383,383,400,383,-,-
306,2016-09-05,383,383,383,400,383,-,-
307,2016-09-02,383,383,383,400,383,-,-
308,2016-09-01,383,383,383,400,383,-,-
309,2016-08-31,383,383,383,400,383,-,-
